symbol	file	line	consumer_type	text
recommended_egress	source_bundle_lease_chain_evidence/phase8_fresh_medium_planner.json	31645	unknown_or_support	"recommended_egress": "awg3",
move_type	source_bundle_lease_chain_evidence/phase8_fresh_medium_planner.json	31647	unknown_or_support	"move_type": "planned",
selected_moves	source_bundle_lease_chain_evidence/phase8_fresh_medium_planner.json	31978	unknown_or_support	"selected_moves_write_authority": "none"
selected_moves	source_bundle_lease_chain_evidence/phase8_fresh_medium_planner.json	32390	unknown_or_support	"selected_moves_write_authority": "none"
selected_moves	source_bundle_lease_chain_evidence/phase8_fresh_medium_planner.json	32808	unknown_or_support	"selected_moves_write_authority": "none"
selected_moves	source_bundle_lease_chain_evidence/phase8_fresh_medium_planner.json	33573	unknown_or_support	"selected_moves_write_authority": "none"
selected_moves	source_bundle_lease_chain_evidence/phase8_fresh_medium_planner.json	33957	unknown_or_support	"selected_moves_write_authority": "none"
selected_moves	source_bundle_lease_chain_evidence/phase8_fresh_medium_planner.json	34721	unknown_or_support	"selected_moves_write_authority": "none"
selected_moves	source_bundle_lease_chain_evidence/phase8_fresh_medium_planner.json	35097	unknown_or_support	"selected_moves_write_authority": "none"
move_type	source_bundle_lease_chain_evidence/phase8_fresh_medium_planner.json	35189	unknown_or_support	"move_type": "planned",
move_type	source_bundle_lease_chain_evidence/phase8_fresh_medium_planner.json	35237	unknown_or_support	"move_type": "failover"
current_egress	source_bundle_lease_chain_evidence/phase8_fresh_medium_planner.json	35264	unknown_or_support	"current_egress": "vless",
recommended_egress	source_bundle_lease_chain_evidence/phase8_fresh_medium_planner.json	35265	unknown_or_support	"recommended_egress": "awg3",
move_type	source_bundle_lease_chain_evidence/phase8_fresh_medium_planner.json	35267	unknown_or_support	"move_type": "planned",
selected_moves	source_bundle_lease_chain_evidence/phase8_fresh_medium_planner.json	35598	unknown_or_support	"selected_moves_write_authority": "none"
selected_moves	source_bundle_lease_chain_evidence/phase8_fresh_medium_planner.json	36010	unknown_or_support	"selected_moves_write_authority": "none"
selected_moves	source_bundle_lease_chain_evidence/phase8_fresh_medium_planner.json	36428	unknown_or_support	"selected_moves_write_authority": "none"
selected_moves	source_bundle_lease_chain_evidence/phase8_fresh_medium_planner.json	37193	unknown_or_support	"selected_moves_write_authority": "none"
selected_moves	source_bundle_lease_chain_evidence/phase8_fresh_medium_planner.json	37577	unknown_or_support	"selected_moves_write_authority": "none"
selected_moves	source_bundle_lease_chain_evidence/phase8_fresh_medium_planner.json	38341	unknown_or_support	"selected_moves_write_authority": "none"
selected_moves	source_bundle_lease_chain_evidence/phase8_fresh_medium_planner.json	38717	unknown_or_support	"selected_moves_write_authority": "none"
move_type	source_bundle_lease_chain_evidence/phase8_fresh_medium_planner.json	38809	unknown_or_support	"move_type": "planned",
move_type	source_bundle_lease_chain_evidence/phase8_fresh_medium_planner.json	38857	unknown_or_support	"move_type": "failover"
current_egress	source_bundle_lease_chain_evidence/phase8_fresh_medium_planner.json	38884	unknown_or_support	"current_egress": "vless",
recommended_egress	source_bundle_lease_chain_evidence/phase8_fresh_medium_planner.json	38885	unknown_or_support	"recommended_egress": "awg3",
move_type	source_bundle_lease_chain_evidence/phase8_fresh_medium_planner.json	38887	unknown_or_support	"move_type": "planned",
selected_moves	source_bundle_lease_chain_evidence/phase8_fresh_medium_planner.json	39218	unknown_or_support	"selected_moves_write_authority": "none"
selected_moves	source_bundle_lease_chain_evidence/phase8_fresh_medium_planner.json	39630	unknown_or_support	"selected_moves_write_authority": "none"
selected_moves	source_bundle_lease_chain_evidence/phase8_fresh_medium_planner.json	40048	unknown_or_support	"selected_moves_write_authority": "none"
selected_moves	source_bundle_lease_chain_evidence/phase8_fresh_medium_planner.json	40813	unknown_or_support	"selected_moves_write_authority": "none"
selected_moves	source_bundle_lease_chain_evidence/phase8_fresh_medium_planner.json	41197	unknown_or_support	"selected_moves_write_authority": "none"
selected_moves	source_bundle_lease_chain_evidence/phase8_fresh_medium_planner.json	41961	unknown_or_support	"selected_moves_write_authority": "none"
selected_moves	source_bundle_lease_chain_evidence/phase8_fresh_medium_planner.json	42337	unknown_or_support	"selected_moves_write_authority": "none"
move_type	source_bundle_lease_chain_evidence/phase8_fresh_medium_planner.json	42429	unknown_or_support	"move_type": "planned",
move_type	source_bundle_lease_chain_evidence/phase8_fresh_medium_planner.json	42477	unknown_or_support	"move_type": "failover"
current_egress	source_bundle_lease_chain_evidence/phase8_fresh_medium_planner.json	42504	unknown_or_support	"current_egress": "amneziawg-exec-20260528-10-8-1-14",
recommended_egress	source_bundle_lease_chain_evidence/phase8_fresh_medium_planner.json	42505	unknown_or_support	"recommended_egress": "awg3",
move_type	source_bundle_lease_chain_evidence/phase8_fresh_medium_planner.json	42507	unknown_or_support	"move_type": "failover",
current_egress	source_bundle_lease_chain_evidence/phase8_fresh_medium_planner.json	42509	unknown_or_support	"current_egress_not_eligible"
selected_moves	source_bundle_lease_chain_evidence/phase8_fresh_medium_planner.json	42838	unknown_or_support	"selected_moves_write_authority": "none"
selected_moves	source_bundle_lease_chain_evidence/phase8_fresh_medium_planner.json	43250	unknown_or_support	"selected_moves_write_authority": "none"
selected_moves	source_bundle_lease_chain_evidence/phase8_fresh_medium_planner.json	43668	unknown_or_support	"selected_moves_write_authority": "none"
selected_moves	source_bundle_lease_chain_evidence/phase8_fresh_medium_planner.json	44433	unknown_or_support	"selected_moves_write_authority": "none"
selected_moves	source_bundle_lease_chain_evidence/phase8_fresh_medium_planner.json	44817	unknown_or_support	"selected_moves_write_authority": "none"
selected_moves	source_bundle_lease_chain_evidence/phase8_fresh_medium_planner.json	45581	unknown_or_support	"selected_moves_write_authority": "none"
selected_moves	source_bundle_lease_chain_evidence/phase8_fresh_medium_planner.json	45957	unknown_or_support	"selected_moves_write_authority": "none"
move_type	source_bundle_lease_chain_evidence/phase8_fresh_medium_planner.json	46049	unknown_or_support	"move_type": "failover",
current_egress	source_bundle_lease_chain_evidence/phase8_fresh_medium_planner.json	46115	unknown_or_support	"current_egress": "amneziawg-exec-20260528-10-8-1-14",
recommended_egress	source_bundle_lease_chain_evidence/phase8_fresh_medium_planner.json	46116	unknown_or_support	"recommended_egress": "awg3",
move_type	source_bundle_lease_chain_evidence/phase8_fresh_medium_planner.json	46118	unknown_or_support	"move_type": "failover",
current_egress	source_bundle_lease_chain_evidence/phase8_fresh_medium_planner.json	46120	unknown_or_support	"current_egress_not_eligible"
selected_moves	source_bundle_lease_chain_evidence/phase8_fresh_medium_planner.json	46449	unknown_or_support	"selected_moves_write_authority": "none"
selected_moves	source_bundle_lease_chain_evidence/phase8_fresh_medium_planner.json	46861	unknown_or_support	"selected_moves_write_authority": "none"
selected_moves	source_bundle_lease_chain_evidence/phase8_fresh_medium_planner.json	47279	unknown_or_support	"selected_moves_write_authority": "none"
selected_moves	source_bundle_lease_chain_evidence/phase8_fresh_medium_planner.json	48044	unknown_or_support	"selected_moves_write_authority": "none"
selected_moves	source_bundle_lease_chain_evidence/phase8_fresh_medium_planner.json	48428	unknown_or_support	"selected_moves_write_authority": "none"
selected_moves	source_bundle_lease_chain_evidence/phase8_fresh_medium_planner.json	49192	unknown_or_support	"selected_moves_write_authority": "none"
selected_moves	source_bundle_lease_chain_evidence/phase8_fresh_medium_planner.json	49568	unknown_or_support	"selected_moves_write_authority": "none"
move_type	source_bundle_lease_chain_evidence/phase8_fresh_medium_planner.json	49660	unknown_or_support	"move_type": "failover",
current_egress	source_bundle_lease_chain_evidence/phase8_fresh_medium_planner.json	49726	unknown_or_support	"current_egress": "awg0",
recommended_egress	source_bundle_lease_chain_evidence/phase8_fresh_medium_planner.json	49727	unknown_or_support	"recommended_egress": "awg0",
move_type	source_bundle_lease_chain_evidence/phase8_fresh_medium_planner.json	49729	unknown_or_support	"move_type": "none",
selected_moves	source_bundle_lease_chain_evidence/phase8_fresh_medium_planner.json	50060	unknown_or_support	"selected_moves_write_authority": "none"
selected_moves	source_bundle_lease_chain_evidence/phase8_fresh_medium_planner.json	50473	unknown_or_support	"selected_moves_write_authority": "none"
selected_moves	source_bundle_lease_chain_evidence/phase8_fresh_medium_planner.json	50890	unknown_or_support	"selected_moves_write_authority": "none"
selected_moves	source_bundle_lease_chain_evidence/phase8_fresh_medium_planner.json	51655	unknown_or_support	"selected_moves_write_authority": "none"
selected_moves	source_bundle_lease_chain_evidence/phase8_fresh_medium_planner.json	52039	unknown_or_support	"selected_moves_write_authority": "none"
selected_moves	source_bundle_lease_chain_evidence/phase8_fresh_medium_planner.json	52803	unknown_or_support	"selected_moves_write_authority": "none"
selected_moves	source_bundle_lease_chain_evidence/phase8_fresh_medium_planner.json	53179	unknown_or_support	"selected_moves_write_authority": "none"
move_type	source_bundle_lease_chain_evidence/phase8_fresh_medium_planner.json	53271	unknown_or_support	"move_type": "none",
current_egress	source_bundle_lease_chain_evidence/phase8_fresh_medium_planner.json	53337	unknown_or_support	"current_egress": "amneziawg-exec-20260528-10-8-1-14",
recommended_egress	source_bundle_lease_chain_evidence/phase8_fresh_medium_planner.json	53338	unknown_or_support	"recommended_egress": "awg3",
move_type	source_bundle_lease_chain_evidence/phase8_fresh_medium_planner.json	53340	unknown_or_support	"move_type": "failover",
current_egress	source_bundle_lease_chain_evidence/phase8_fresh_medium_planner.json	53342	unknown_or_support	"current_egress_not_eligible",
selected_moves	source_bundle_lease_chain_evidence/phase8_fresh_medium_planner.json	53672	unknown_or_support	"selected_moves_write_authority": "none"
selected_moves	source_bundle_lease_chain_evidence/phase8_fresh_medium_planner.json	54084	unknown_or_support	"selected_moves_write_authority": "none"
selected_moves	source_bundle_lease_chain_evidence/phase8_fresh_medium_planner.json	54502	unknown_or_support	"selected_moves_write_authority": "none"
selected_moves	source_bundle_lease_chain_evidence/phase8_fresh_medium_planner.json	55267	unknown_or_support	"selected_moves_write_authority": "none"
selected_moves	source_bundle_lease_chain_evidence/phase8_fresh_medium_planner.json	55651	unknown_or_support	"selected_moves_write_authority": "none"
selected_moves	source_bundle_lease_chain_evidence/phase8_fresh_medium_planner.json	56415	unknown_or_support	"selected_moves_write_authority": "none"
selected_moves	source_bundle_lease_chain_evidence/phase8_fresh_medium_planner.json	56791	unknown_or_support	"selected_moves_write_authority": "none"
move_type	source_bundle_lease_chain_evidence/phase8_fresh_medium_planner.json	56883	unknown_or_support	"move_type": "failover",
current_egress	source_bundle_lease_chain_evidence/phase8_fresh_medium_planner.json	56949	unknown_or_support	"current_egress": "amneziawg-exec-20260528-10-8-1-14",
recommended_egress	source_bundle_lease_chain_evidence/phase8_fresh_medium_planner.json	56950	unknown_or_support	"recommended_egress": "awg3",
move_type	source_bundle_lease_chain_evidence/phase8_fresh_medium_planner.json	56952	unknown_or_support	"move_type": "failover",
current_egress	source_bundle_lease_chain_evidence/phase8_fresh_medium_planner.json	56954	unknown_or_support	"current_egress_not_eligible"
selected_moves	source_bundle_lease_chain_evidence/phase8_fresh_medium_planner.json	57283	unknown_or_support	"selected_moves_write_authority": "none"
selected_moves	source_bundle_lease_chain_evidence/phase8_fresh_medium_planner.json	57695	unknown_or_support	"selected_moves_write_authority": "none"
selected_moves	source_bundle_lease_chain_evidence/phase8_fresh_medium_planner.json	58113	unknown_or_support	"selected_moves_write_authority": "none"
selected_moves	source_bundle_lease_chain_evidence/phase8_fresh_medium_planner.json	58878	unknown_or_support	"selected_moves_write_authority": "none"
selected_moves	source_bundle_lease_chain_evidence/phase8_fresh_medium_planner.json	59262	unknown_or_support	"selected_moves_write_authority": "none"
selected_moves	source_bundle_lease_chain_evidence/phase8_fresh_medium_planner.json	60026	unknown_or_support	"selected_moves_write_authority": "none"
selected_moves	source_bundle_lease_chain_evidence/phase8_fresh_medium_planner.json	60402	unknown_or_support	"selected_moves_write_authority": "none"
move_type	source_bundle_lease_chain_evidence/phase8_fresh_medium_planner.json	60494	unknown_or_support	"move_type": "failover",
current_egress	source_bundle_lease_chain_evidence/phase8_fresh_medium_planner.json	60560	unknown_or_support	"current_egress": "vless",
recommended_egress	source_bundle_lease_chain_evidence/phase8_fresh_medium_planner.json	60561	unknown_or_support	"recommended_egress": "awg3",
move_type	source_bundle_lease_chain_evidence/phase8_fresh_medium_planner.json	60563	unknown_or_support	"move_type": "planned",
selected_moves	source_bundle_lease_chain_evidence/phase8_fresh_medium_planner.json	60894	unknown_or_support	"selected_moves_write_authority": "none"
selected_moves	source_bundle_lease_chain_evidence/phase8_fresh_medium_planner.json	61306	unknown_or_support	"selected_moves_write_authority": "none"
selected_moves	source_bundle_lease_chain_evidence/phase8_fresh_medium_planner.json	61724	unknown_or_support	"selected_moves_write_authority": "none"
selected_moves	source_bundle_lease_chain_evidence/phase8_fresh_medium_planner.json	62489	unknown_or_support	"selected_moves_write_authority": "none"
selected_moves	source_bundle_lease_chain_evidence/phase8_fresh_medium_planner.json	62873	unknown_or_support	"selected_moves_write_authority": "none"
selected_moves	source_bundle_lease_chain_evidence/phase8_fresh_medium_planner.json	63637	unknown_or_support	"selected_moves_write_authority": "none"
selected_moves	source_bundle_lease_chain_evidence/phase8_fresh_medium_planner.json	64013	unknown_or_support	"selected_moves_write_authority": "none"
move_type	source_bundle_lease_chain_evidence/phase8_fresh_medium_planner.json	64105	unknown_or_support	"move_type": "planned",
current_egress	source_bundle_lease_chain_evidence/phase8_fresh_medium_planner.json	64170	unknown_or_support	"current_egress": "vless",
recommended_egress	source_bundle_lease_chain_evidence/phase8_fresh_medium_planner.json	64171	unknown_or_support	"recommended_egress": "awg3",
move_type	source_bundle_lease_chain_evidence/phase8_fresh_medium_planner.json	64173	unknown_or_support	"move_type": "planned",
selected_moves	source_bundle_lease_chain_evidence/phase8_fresh_medium_planner.json	64504	unknown_or_support	"selected_moves_write_authority": "none"
selected_moves	source_bundle_lease_chain_evidence/phase8_fresh_medium_planner.json	64916	unknown_or_support	"selected_moves_write_authority": "none"
selected_moves	source_bundle_lease_chain_evidence/phase8_fresh_medium_planner.json	65334	unknown_or_support	"selected_moves_write_authority": "none"
selected_moves	source_bundle_lease_chain_evidence/phase8_fresh_medium_planner.json	66099	unknown_or_support	"selected_moves_write_authority": "none"
selected_moves	source_bundle_lease_chain_evidence/phase8_fresh_medium_planner.json	66483	unknown_or_support	"selected_moves_write_authority": "none"
selected_moves	source_bundle_lease_chain_evidence/phase8_fresh_medium_planner.json	67247	unknown_or_support	"selected_moves_write_authority": "none"
selected_moves	source_bundle_lease_chain_evidence/phase8_fresh_medium_planner.json	67623	unknown_or_support	"selected_moves_write_authority": "none"
move_type	source_bundle_lease_chain_evidence/phase8_fresh_medium_planner.json	67715	unknown_or_support	"move_type": "planned",
selected_moves	source_bundle_lease_chain_evidence/phase8_fresh_medium_planner.json	67763	unknown_or_support	"selected_moves": [],
operation_id	source_bundle_lease_chain_evidence/phase8_fresh_medium_planner.json	67775	unknown_or_support	"operation_id": "runtime_autoswitch_0f517a6a6cfe86209740ab91",
selected_move_hash	source_bundle_lease_chain_evidence/phase8_fresh_medium_planner.json	67779	unknown_or_support	"selected_move_hash": "4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945",
selected_move_count	source_bundle_lease_chain_evidence/phase8_fresh_medium_planner.json	67780	unknown_or_support	"selected_move_count": 0,
restore_barrier	source_bundle_lease_chain_evidence/phase8_fresh_medium_planner.json	67783	unknown_or_support	"terminal_reason": "dry_run_restore_barrier_clearance_generation_expired",
restore_barrier	source_bundle_lease_chain_evidence/phase8_fresh_medium_planner.json	67784	unknown_or_support	"restore_barrier_status": "restore_barrier_clearance_generation_expired",
restore_barrier	source_bundle_lease_chain_evidence/post_deploy_truth_check.json	472	unknown_or_support	"restore_barrier_known": true,
restore_barrier	source_bundle_lease_chain_evidence/expired_lock_safe_deploy_apply.json	1172	unknown_or_support	"restore_barrier_modified": false,
approved_plan_lock	source_bundle_lease_chain_evidence/phase8_five_user_packet_after_expired_lock_fix.json	15	unknown_or_support	"approved_plan_lock": {
restore_barrier	source_bundle_lease_chain_evidence/phase8_five_user_packet_after_expired_lock_fix.json	40	unknown_or_support	"restore_barrier_hash": "",
restore_barrier	source_bundle_lease_chain_evidence/phase8_five_user_packet_after_expired_lock_fix.json	41	unknown_or_support	"restore_barrier_id": "",
selected_move_count	source_bundle_lease_chain_evidence/phase8_five_user_packet_after_expired_lock_fix.json	43	unknown_or_support	"selected_move_count": 5,
selected_move_hash	source_bundle_lease_chain_evidence/phase8_five_user_packet_after_expired_lock_fix.json	44	unknown_or_support	"selected_move_hash": "a66da877f2c68907fdb47e6cf1accedc2772d45ec218a81865c69d52e3acd2f4",
selected_moves	source_bundle_lease_chain_evidence/phase8_five_user_packet_after_expired_lock_fix.json	45	unknown_or_support	"selected_moves": [
current_egress	source_bundle_lease_chain_evidence/phase8_five_user_packet_after_expired_lock_fix.json	47	unknown_or_support	"current_egress": "vless",
move_type	source_bundle_lease_chain_evidence/phase8_five_user_packet_after_expired_lock_fix.json	48	unknown_or_support	"move_type": "failover",
recommended_egress	source_bundle_lease_chain_evidence/phase8_five_user_packet_after_expired_lock_fix.json	49	unknown_or_support	"recommended_egress": "awg3",
current_egress	source_bundle_lease_chain_evidence/phase8_five_user_packet_after_expired_lock_fix.json	53	unknown_or_support	"current_egress": "vless",
move_type	source_bundle_lease_chain_evidence/phase8_five_user_packet_after_expired_lock_fix.json	54	unknown_or_support	"move_type": "failover",
recommended_egress	source_bundle_lease_chain_evidence/phase8_five_user_packet_after_expired_lock_fix.json	55	unknown_or_support	"recommended_egress": "awg0",
current_egress	source_bundle_lease_chain_evidence/phase8_five_user_packet_after_expired_lock_fix.json	59	unknown_or_support	"current_egress": "vless",
move_type	source_bundle_lease_chain_evidence/phase8_five_user_packet_after_expired_lock_fix.json	60	unknown_or_support	"move_type": "failover",
recommended_egress	source_bundle_lease_chain_evidence/phase8_five_user_packet_after_expired_lock_fix.json	61	unknown_or_support	"recommended_egress": "awg3",
current_egress	source_bundle_lease_chain_evidence/phase8_five_user_packet_after_expired_lock_fix.json	65	unknown_or_support	"current_egress": "vless",
move_type	source_bundle_lease_chain_evidence/phase8_five_user_packet_after_expired_lock_fix.json	66	unknown_or_support	"move_type": "failover",
recommended_egress	source_bundle_lease_chain_evidence/phase8_five_user_packet_after_expired_lock_fix.json	67	unknown_or_support	"recommended_egress": "awg0",
current_egress	source_bundle_lease_chain_evidence/phase8_five_user_packet_after_expired_lock_fix.json	71	unknown_or_support	"current_egress": "vless",
move_type	source_bundle_lease_chain_evidence/phase8_five_user_packet_after_expired_lock_fix.json	72	unknown_or_support	"move_type": "failover",
recommended_egress	source_bundle_lease_chain_evidence/phase8_five_user_packet_after_expired_lock_fix.json	73	unknown_or_support	"recommended_egress": "awg3",
selected_move_count	source_bundle_lease_chain_evidence/phase8_five_user_packet_after_expired_lock_fix.json	111	unknown_or_support	"selected_move_count": 5,
selected_move_hash	source_bundle_lease_chain_evidence/phase8_five_user_packet_after_expired_lock_fix.json	112	unknown_or_support	"selected_move_hash": "a66da877f2c68907fdb47e6cf1accedc2772d45ec218a81865c69d52e3acd2f4",
operation_id	source_bundle_lease_chain_evidence/phase8_five_user_packet_after_expired_lock_fix.json	125	unknown_or_support	"operation_id": "govexec_e4ce0fc1c3299e1d0a39cce2",
move_type	source_bundle_lease_chain_evidence/phase8_five_user_packet_after_expired_lock_fix.json	131	unknown_or_support	"move_type": "failover",
selected_move_hash	source_bundle_lease_chain_evidence/phase8_five_user_packet_after_expired_lock_fix.json	133	unknown_or_support	"selected_move_hash": "a66da877f2c68907fdb47e6cf1accedc2772d45ec218a81865c69d52e3acd2f4",
operation_id	source_bundle_lease_chain_evidence/phase8_five_user_packet_after_expired_lock_fix.json	134	unknown_or_support	"source_operation_id": "govexec_e4ce0fc1c3299e1d0a39cce2",
move_type	source_bundle_lease_chain_evidence/phase8_five_user_packet_after_expired_lock_fix.json	139	unknown_or_support	"move_type": "failover",
selected_move_hash	source_bundle_lease_chain_evidence/phase8_five_user_packet_after_expired_lock_fix.json	141	unknown_or_support	"selected_move_hash": "a66da877f2c68907fdb47e6cf1accedc2772d45ec218a81865c69d52e3acd2f4",
operation_id	source_bundle_lease_chain_evidence/phase8_five_user_packet_after_expired_lock_fix.json	142	unknown_or_support	"source_operation_id": "govexec_e4ce0fc1c3299e1d0a39cce2",
move_type	source_bundle_lease_chain_evidence/phase8_five_user_packet_after_expired_lock_fix.json	147	unknown_or_support	"move_type": "failover",
selected_move_hash	source_bundle_lease_chain_evidence/phase8_five_user_packet_after_expired_lock_fix.json	149	unknown_or_support	"selected_move_hash": "a66da877f2c68907fdb47e6cf1accedc2772d45ec218a81865c69d52e3acd2f4",
operation_id	source_bundle_lease_chain_evidence/phase8_five_user_packet_after_expired_lock_fix.json	150	unknown_or_support	"source_operation_id": "govexec_e4ce0fc1c3299e1d0a39cce2",
move_type	source_bundle_lease_chain_evidence/phase8_five_user_packet_after_expired_lock_fix.json	155	unknown_or_support	"move_type": "failover",
selected_move_hash	source_bundle_lease_chain_evidence/phase8_five_user_packet_after_expired_lock_fix.json	157	unknown_or_support	"selected_move_hash": "a66da877f2c68907fdb47e6cf1accedc2772d45ec218a81865c69d52e3acd2f4",
operation_id	source_bundle_lease_chain_evidence/phase8_five_user_packet_after_expired_lock_fix.json	158	unknown_or_support	"source_operation_id": "govexec_e4ce0fc1c3299e1d0a39cce2",
move_type	source_bundle_lease_chain_evidence/phase8_five_user_packet_after_expired_lock_fix.json	163	unknown_or_support	"move_type": "failover",
selected_move_hash	source_bundle_lease_chain_evidence/phase8_five_user_packet_after_expired_lock_fix.json	165	unknown_or_support	"selected_move_hash": "a66da877f2c68907fdb47e6cf1accedc2772d45ec218a81865c69d52e3acd2f4",
operation_id	source_bundle_lease_chain_evidence/phase8_five_user_packet_after_expired_lock_fix.json	166	unknown_or_support	"source_operation_id": "govexec_e4ce0fc1c3299e1d0a39cce2",
operation_id	source_bundle_lease_chain_evidence/phase8_five_user_packet_after_expired_lock_fix.json	173	unknown_or_support	"source_operation_id": "govexec_e4ce0fc1c3299e1d0a39cce2"
selected_move_hash	source_bundle_lease_chain_evidence/phase11_post_feedback_planner_dry_run.json	9	unknown_or_support	"selected_move_hash": "4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945",
selected_move_count	source_bundle_lease_chain_evidence/phase11_post_feedback_planner_dry_run.json	10	unknown_or_support	"selected_move_count": 0,
operation_id	source_bundle_lease_chain_evidence/phase11_post_feedback_planner_dry_run.json	12	unknown_or_support	"operation_id": "runtime_autoswitch_6d0407b8236f8796e9303128",
terminal_reason	source_bundle_lease_chain_evidence/phase11_post_feedback_planner_dry_run.json	16	unknown_or_support	"terminal_reason": "dry_run_intelligence_snapshot_stop_required"
decisions	source_bundle_lease_chain_evidence/phase11_post_feedback_planner_dry_run.json	255	unknown_or_support	"decisions": "c29a814b94c3d981216be62e9e9374e628f5b7fd57bfab004a5ca4a73bb9ddd4",
selected_moves	source_bundle_lease_chain_evidence/phase11_post_feedback_planner_dry_run.json	270	unknown_or_support	"selected_moves_write_authority": "none"
selected_moves	source_bundle_lease_chain_evidence/phase11_post_feedback_planner_dry_run.json	285	unknown_or_support	"selected_moves_before_gate": 0,
selected_moves	source_bundle_lease_chain_evidence/phase11_post_feedback_planner_dry_run.json	286	unknown_or_support	"selected_moves_suppressed": false,
dynamic_blast_radius	source_bundle_lease_chain_evidence/phase11_post_feedback_planner_dry_run.json	327	unknown_or_support	"stage": "dynamic_blast_radius_recommendation",
dynamic_blast_radius	source_bundle_lease_chain_evidence/phase11_post_feedback_planner_dry_run.json	374	unknown_or_support	"dynamic_blast_radius_advice",
selected_moves	source_bundle_lease_chain_evidence/phase11_post_feedback_planner_dry_run.json	387	unknown_or_support	"write_selected_moves_directly",
selected_moves	source_bundle_lease_chain_evidence/phase11_post_feedback_planner_dry_run.json	437	unknown_or_support	"selected_moves_write_authority": "none"
selected_moves	source_bundle_lease_chain_evidence/phase11_post_feedback_planner_dry_run.json	458	unknown_or_support	"selected_moves_write_authority": "none"
selected_moves	source_bundle_lease_chain_evidence/phase11_post_feedback_planner_dry_run.json	487	unknown_or_support	"selected_moves_write_authority": "none"
selected_moves	source_bundle_lease_chain_evidence/phase11_post_feedback_planner_dry_run.json	508	unknown_or_support	"selected_moves_write_authority": "none"
selected_moves	source_bundle_lease_chain_evidence/phase11_post_feedback_planner_dry_run.json	537	unknown_or_support	"selected_moves_write_authority": "none"
selected_moves	source_bundle_lease_chain_evidence/phase11_post_feedback_planner_dry_run.json	558	unknown_or_support	"selected_moves_write_authority": "none"
selected_moves	source_bundle_lease_chain_evidence/phase11_post_feedback_planner_dry_run.json	587	unknown_or_support	"selected_moves_write_authority": "none"
selected_moves	source_bundle_lease_chain_evidence/phase11_post_feedback_planner_dry_run.json	608	unknown_or_support	"selected_moves_write_authority": "none"
selected_moves	source_bundle_lease_chain_evidence/phase11_post_feedback_planner_dry_run.json	637	unknown_or_support	"selected_moves_write_authority": "none"
selected_moves	source_bundle_lease_chain_evidence/phase11_post_feedback_planner_dry_run.json	658	unknown_or_support	"selected_moves_write_authority": "none"
selected_moves	source_bundle_lease_chain_evidence/phase11_post_feedback_planner_dry_run.json	687	unknown_or_support	"selected_moves_write_authority": "none"
selected_moves	source_bundle_lease_chain_evidence/phase11_post_feedback_planner_dry_run.json	708	unknown_or_support	"selected_moves_write_authority": "none"
selected_moves	source_bundle_lease_chain_evidence/phase11_post_feedback_planner_dry_run.json	737	unknown_or_support	"selected_moves_write_authority": "none"
selected_moves	source_bundle_lease_chain_evidence/phase11_post_feedback_planner_dry_run.json	758	unknown_or_support	"selected_moves_write_authority": "none"
selected_moves	source_bundle_lease_chain_evidence/phase11_post_feedback_planner_dry_run.json	787	unknown_or_support	"selected_moves_write_authority": "none"
selected_moves	source_bundle_lease_chain_evidence/phase11_post_feedback_planner_dry_run.json	808	unknown_or_support	"selected_moves_write_authority": "none"
selected_moves	source_bundle_lease_chain_evidence/phase11_post_feedback_planner_dry_run.json	837	unknown_or_support	"selected_moves_write_authority": "none"
selected_moves	source_bundle_lease_chain_evidence/phase11_post_feedback_planner_dry_run.json	858	unknown_or_support	"selected_moves_write_authority": "none"
selected_moves	source_bundle_lease_chain_evidence/phase11_post_feedback_planner_dry_run.json	887	unknown_or_support	"selected_moves_write_authority": "none"
selected_moves	source_bundle_lease_chain_evidence/phase11_post_feedback_planner_dry_run.json	908	unknown_or_support	"selected_moves_write_authority": "none"
selected_moves	source_bundle_lease_chain_evidence/phase11_post_feedback_planner_dry_run.json	937	unknown_or_support	"selected_moves_write_authority": "none"
selected_moves	source_bundle_lease_chain_evidence/phase11_post_feedback_planner_dry_run.json	958	unknown_or_support	"selected_moves_write_authority": "none"
selected_moves	source_bundle_lease_chain_evidence/phase11_post_feedback_planner_dry_run.json	987	unknown_or_support	"selected_moves_write_authority": "none"
selected_moves	source_bundle_lease_chain_evidence/phase11_post_feedback_planner_dry_run.json	1008	unknown_or_support	"selected_moves_write_authority": "none"
selected_moves	source_bundle_lease_chain_evidence/phase11_post_feedback_planner_dry_run.json	1037	unknown_or_support	"selected_moves_write_authority": "none"
selected_moves	source_bundle_lease_chain_evidence/phase11_post_feedback_planner_dry_run.json	1058	unknown_or_support	"selected_moves_write_authority": "none"
selected_moves	source_bundle_lease_chain_evidence/phase11_post_feedback_planner_dry_run.json	1087	unknown_or_support	"selected_moves_write_authority": "none"
selected_moves	source_bundle_lease_chain_evidence/phase11_post_feedback_planner_dry_run.json	1108	unknown_or_support	"selected_moves_write_authority": "none"
selected_moves	source_bundle_lease_chain_evidence/phase11_post_feedback_planner_dry_run.json	1137	unknown_or_support	"selected_moves_write_authority": "none"
